id	bibtex_string
611	"@article{ref611, 
 author  =  {Uluganyan M and Karaca G and Ulutas T. K. and Ekmekci A and Tusun E and Murat A and Koroglu B and Uyarel H and Bakhshaliyev N and Eren M} , 
 year  =  {2016} , 
 title  =  {“The Impact of Admission Serum Creatinine Derived Estimated Glomerular Filtration Rate on Major Adverse Cardiac Events in ST-Segment Elevation Myocardial Infarction Patients Undergoing Primary Percutaneous Coronary Intervention,�} , 
 booktitle  =  {Journal of Clinical Medicine Research} , 
 volume  =  {8(4} , 
 pages  =  {325 -- 330} 
 }"
612	"@article{ref612, 
 author  =  {Petersen Rasmuss K} , 
 title  =  {“Arachidonic acid-dependent inhibition of adipocyte differentiation requires PKA activity and is associated with sustained expression of cyclooxygenases�} , 
 year  =  {2003} , 
 booktitle  =  {44:12 Journal of Lipid Research} , 
 volume  =  {2320} , 
 pages  =  {h -- 10</fpage> - <lpage>1194</fpage> - <lpage>300192</fpage> - <lpage>200} 
 }"
612	"@article{ref612, 
 author  =  {K. Petersen C and Jørgensen A. C and Rustan L and Frøyland K and Muller-Decker G and Furstenberger R. K and Berge K and Kristiansen L and Madsen} , 
 title  =  {“Arachidonic acid-dependent inhibition of adipocyte differentiation requires PKA activity and is associated with sustained expression of cyclooxygenases,�} , 
 booktitle  =  {Journal of Lipid Research} , 
 volume  =  {44} , 
 issue  =  {12} , 
 pages  =  {2320 -- 2330} , 
 note  =  {Aug} , 
 year  =  {2003} 
 }"
612	"@article{ref612, 
 author  =  {Petersen R. K. and Jørgensen C and Rustan A. C. and Frøyland L and Muller-Decker K and Furstenberger G and … Madsen L} , 
 year  =  {2003} , 
 title  =  {Arachidonicc acid-dependent inhibition of adipocyte differentiation requires PKA activity and is associated with sustained expression of cyclooxygenases} , 
 booktitle  =  {Journal of Lipid Research} , 
 volume  =  {44(12} , 
 pages  =  {2320 -- 2330} , 
 identifier  =  {doi:10.1194/jlr.m300192-jlr200} 
 }"
612	"@article{ref612, 
 author  =  {Petersen Rasmuss K} , 
 note  =  {et al} , 
 year  =  {2003} , 
 title  =  {“Arachidonic Acid-Dependent Inhibition of Adipocyte Differentiation Requires PKA Activity and Is Associated with Sustained Expression of Cyclooxygenases.�} , 
 booktitle  =  {Journal of Lipid Research} , 
 pages  =  {44 -- 12</fpage> - <lpage>2320</fpage> - <lpage>30} , 
 url  =  {Retrieved (http://dx.doi.org/10.1194/jlr.m300192-jlr200)} 
 }"
613	"@article{ref613, 
 author  =  {Landini M and Monsignori Fossi B. C. and Pallavicini R} , 
 title  =  {Non-Thermal Ionization and Recombination Processes During Solar Flares} , 
 booktitle  =  {Solar Physics} , 
 year  =  {1973} , 
 volume  =  {29} , 
 pages  =  {93 -- 105} 
 }"
614	"@article{ref614, 
 author  =  {Herriot L and Burns DP and Yeung B} , 
 title  =  {Contested spaces: trans-inclusive school policies and parental sovereignty in Canada} , 
 booktitle  =  {Gender and Education [Internet]} , 
 year  =  {2017} , 
 note  =  {November 14;30(6):695–714} , 
 url  =  {http://dx.doi.org/10.1080/09540253.2017.1396291} 
 }"
615	"@article{ref615, 
 author  =  {S} , 
 title  =  {Yoon, “Can I Play with You? The Intersection of Play and Writing in a Kindergarten Classroom,” Contemporary Issues in Early Childhood} , 
 volume  =  {15} , 
 issue  =  {2} , 
 pages  =  {109 -- 121} , 
 year  =  {2014} 
 }"
615	"@article{ref615, 
 author  =  {YOON Haeny S.} , 
 year  =  {2014 January 2014 DOI 10.2304/ciec.2014.15.2.109} , 
 title  =  {Can I Play with You? The Intersection of Play and Writing in a Kindergarten Classroom. Contemporary Issues in Early Childhood} , 
 volume  =  {Vol. 15, no. 2} , 
 pages  =  {p -- 109</fpage> - <lpage>121} , 
 url  =  {http://dx.doi.org/10.2304/ciec.2014.15.2.109} 
 }"
615	"@article{ref615, 
 author  =  {1]Yoon H.S} , 
 year  =  {2014 Jan. 2014)} , 
 title  =  {Can I Play with You? The Intersection of Play and Writing in a Kindergarten Classroom} , 
 booktitle  =  {Contemporary Issues in Early Childhood} , 
 volume  =  {15} , 
 issue  =  {2} , 
 pages  =  {109 -- 121} 
 }"
615	"@article{ref615, 
 author  =  {Yoon Haeny} , 
 title  =  {S. “Can I Play with You? The Intersection of Play and Writing in a Kindergarten Classroom� 15:2 Contemporary Issues in Early Childhood} , 
 year  =  {2014} , 
 volume  =  {109} , 
 url  =  {<http://dx.doi.org/10.2304/ciec.2014.15.2.109>} 
 }"
616	"@article{ref616, 
 author  =  {Xiao Fan, Chang Zhang and Xia Jing Han Zhang and Sun} , 
 given-names  =  {Ting} , 
 year  =  {2015} , 
 title  =  {“Study and Application of Expansion Arithmetic Mean Segmentation Algorithm in Water Level Remote Viewing.” Environment} , 
 booktitle  =  {Energy and Applied Technology 905–7} 
 }"
616	"@article{ref616, 
 author  =  {F} , 
 year  =  {2015 2015} , 
 title  =  {Study and application of expansion arithmetic mean segmentation algorithm in water level remote viewing} , 
 booktitle  =  {Environment, Energy and Applied Technology. (Jan} , 
 pages  =  {905 -- 907} 
 }"
617	"@article{ref617, 
 author  =  {Bilgen E} , 
 title  =  {Exergetic and engineering analyses of gas turbine based cogeneration systems. Energy} , 
 identifier  =  {2000;25(12):1215–1229. doi:10.1016/s0360-5442(00)00041-4} 
 }"
617	"@article{ref617, 
 author  =  {Bilgen E} , 
 year  =  {2000} , 
 title  =  {Exergetic and engineering analyses of gas turbine based cogeneration systems} , 
 booktitle  =  {Energy} , 
 volume  =  {25(12} , 
 pages  =  {1215 -- 1229} , 
 identifier  =  {doi:10.1016/s0360-5442(00)00041-4} 
 }"
617	"@article{ref617, 
 author  =  {Bilgen E} , 
 year  =  {2000} , 
 title  =  {“Exergetic and engineering analyses of gas turbine based cogeneration systems,�} , 
 volume  =  {25(12} , 
 pages  =  {1215 -- 1229} 
 }"
618	"@article{ref618, 
 author  =  {L Uvarov} , 
 volume  =  {26} , 
 issue  =  {6} , 
 pages  =  {306 -- 325} , 
 year  =  {2000} 
 }"
618	"@article{ref618, 
 author  =  {Uvarov D L} , 
 year  =  {2000} , 
 title  =  {26:6 Programming} , 
 booktitle  =  {and Computer Software} , 
 volume  =  {306} , 
 pages  =  {h -- 10</fpage> - <lpage>1023</fpage> - <lpage>1026652406001} 
 }"
618	"@article{ref618, 
 author  =  {Uvarov D. L and Programming} , 
 volume  =  {26 6} , 
 year  =  {2000} , 
 pages  =  {306 -- 325} , 
 note  =  {doi:10.1023/a:1026652406001} 
 }"
618	"@article{ref618, 
 author  =  {Uvarov D. L. and Programming} , 
 volume  =  {26} , 
 year  =  {2000} , 
 pages  =  {306 -- 325} 
 }"
618	"@article{ref618, 
 author  =  {Uvarov D. L and Programming} , 
 booktitle  =  {Computer Software} , 
 volume  =  {26.6} , 
 year  =  {2000} , 
 pages  =  {306 -- 325} , 
 note  =  {Crossref. Web} 
 }"
619	"@article{ref619, 
 author  =  {Bonnet P} , 
 year  =  {2005} , 
 title  =  {Making CSB+-Trees processor conscious} , 
 booktitle  =  {Proceedings of the 1st International Workshop on Data Management on New Hardware - DAMON} , 
 identifier  =  {’05. doi:10.1145/1114252.1114259} 
 }"
619	"@article{ref619, 
 author  =  {Bonnet, Philippe} , 
 title  =  {“Making CSB+-Trees processor conscious�} , 
 year  =  {2005} , 
 booktitle  =  {Proceedings of the 1st international workshop on Data management on new hardware -} , 
 note  =  {DAMON ’05, online} , 
 url  =  {<http://dx.doi.org/10.1145/1114252.1114259>} 
 }"
619	"@article{ref619, 
 author  =  {Bonnet Philippe. “Making and CSB+-Trees} , 
 title  =  {Processor Conscious.�} , 
 booktitle  =  {Proceedings of the 1st international workshop on Data management on} , 
 note  =  {new hardware - DAMON ’05} , 
 year  =  {2005} , 
 url  =  {http://dx.doi.org/10.1145/1114252.1114259} 
 }"
620	"@article{ref620, 
 author  =  {OPITZ Herwart and JONG} , 
 given-names  =  {DE} , 
 year  =  {1959 1959} , 
 title  =  {Ergebnisse einiger Vorversuche. Schwingungs- und Geräuschuntersuchung an ortsfesten Getrieben} , 
 booktitle  =  {P. 28–31. DOI 10.1007/978-3-663-05570-9_5} , 
 url  =  {http://dx.doi.org/10.1007/978-3-663-05570-9_5} 
 }"
620	"@article{ref620, 
 author  =  {Opitz Herwart} , 
 title  =  {Herbert de Jong. “Ergebnisse einiger Vorversuche� Schwingungs- und Geräuschuntersuchung an ortsfesten Getrieben} , 
 year  =  {1959} , 
 volume  =  {28} , 
 pages  =  {h -- 10</fpage> - <lpage>1007</fpage> - <lpage>978</fpage> - <lpage>3</fpage> - <lpage>663</fpage> - <lpage>05570</fpage> - <lpage>9</fpage> - <lpage>5} 
 }"
620	"@article{ref620, 
 author  =  {Opitz Herwart} , 
 title  =  {Einiger Vorversuche’, Schwingungs- und Geräuschuntersuchung an ortsfesten Getrieben} , 
 volume  =  {1959} , 
 pages  =  {28 -- 31} 
 }"
620	"@article{ref620, 
 author  =  {Opitz Herwart and de} , 
 given-names  =  {Herbert} , 
 title  =  {Jong. “Ergebnisse Einiger Vorversuche.” Schwingungs- und Geräuschuntersuchung an ortsfesten Getrieben} , 
 year  =  {1959} , 
 pages  =  {28 -- 31} , 
 note  =  {Crossref. Web} 
 }"
620	"@article{ref620, 
 author  =  {Opitz H and de Jong H} , 
 year  =  {1959} , 
 title  =  {Ergebnissee einiger Vorversuche. Schwingungs- Und Geräuschuntersuchung an Ortsfesten Getrieben} , 
 pages  =  {28 -- 31} , 
 identifier  =  {doi:10.1007/978-3-663-05570-9_5} 
 }"
621	"@article{ref621, 
 author  =  {Ob/Gyn} , 
 title  =  {Emergencies.,” Annals} , 
 booktitle  =  {of Internal Medicine} , 
 volume  =  {99} , 
 issue  =  {4} , 
 year  =  {1983} 
 }"
621	"@article{ref621, 
 author  =  {Anon} , 
 year  =  {1983} , 
 title  =  {“Managing Ob/Gyn Emergencies.�} , 
 booktitle  =  {Annals of Internal Medicine} , 
 volume  =  {99(4):578} 
 }"
621	"@article{ref621, 
 author  =  {“Managing Ob/Gyn Emergencies.”} , 
 year  =  {1983} , 
 title  =  {99:4 Annals} , 
 booktitle  =  {of Internal Medicine} , 
 volume  =  {578} , 
 pages  =  {h -- 10</fpage> - <lpage>7326</fpage> - <lpage>0003</fpage> - <lpage>4819</fpage> - <lpage>99</fpage> - <lpage>4</fpage> - <lpage>578</fpage> - <lpage>4} 
 }"
622	"@article{ref622, 
 author  =  {Jain} , 
 title  =  {“Chemical shifts and coupling constants of C10H7N5O2,�} , 
 booktitle  =  {Group III Condensed Matter} , 
 pages  =  {829 -- 829} , 
 year  =  {2007} 
 }"
623	"@article{ref623, 
 author  =  {1]Dressler B} , 
 year  =  {2007 2007} , 
 title  =  {Nicht ohne Wolle stricken? Lehrerbildung in Marburg} , 
 booktitle  =  {Zeitschrift für Pädagogik und Theologie} , 
 volume  =  {59} , 
 issue  =  {1} 
 }"
624	"@article{ref624, 
 author  =  {Wong Michael K.C. and Janeen M and Hill Marc P} , 
 title  =  {Kaufman, ‘Pressor Responses to Stimulation of Non-NMDA Receptors in the Superficial Laminae of the Cat Spinal Cord�} , 
 booktitle  =  {Brain Research} , 
 volume  =  {683} , 
 year  =  {1995} , 
 pages  =  {149 -- 152} 
 }"
625	"@article{ref625, 
 booktitle  =  {Materialss News. Reinforced Plastics} , 
 year  =  {2002} , 
 volume  =  {46} , 
 pages  =  {16 --} 
 }"
626	"@article{ref626, 
 author  =  {Y} , 
 year  =  {2016 2016} , 
 title  =  {Verify LTL with Fairness Assumptions Efficiently} , 
 booktitle  =  {2016 23rd International Symposium on Temporal Representation and Reasoning (TIME)} 
 }"
626	"@article{ref626, 
 author  =  {Li, Yong Lei and Song Yuan and Feng} , 
 title  =  {Lijun Zhang, ‘Verify LTL with Fairness Assumptions Efficiently�} , 
 year  =  {2016 2016 <doi:10.1109/time.2016.12>} , 
 booktitle  =  {23rd International Symposium on Temporal Representation and Reasoning (TIME)} 
 }"
626	"@article{ref626, 
 author  =  {Li, Yong Lei and Song Yuan and Feng and Lijun Zhang} , 
 year  =  {2016 http://dx.doi.org/10.1109/time.2016.12} , 
 title  =  {“Verify LTL with Fairness Assumptions Efficiently.” 2016} , 
 booktitle  =  {23rd International Symposium on Temporal Representation and Reasoning (TIME)} 
 }"
626	"@article{ref626, 
 author  =  {Li, Yong Lei and Song Yuan and Feng and Lijun and Zhang} , 
 title  =  {“Verify LTL with Fairness Assumptions Efficiently.” 2016} , 
 booktitle  =  {23rd International Symposium on Temporal Representation and Reasoning (TIME) (October 2016). http://dx.doi.org/10.1109/time.2016.12} 
 }"
627	"@article{ref627, 
 author  =  {VATAZHIN A. B. and KOZLOV V. E. and STARIK A. M and KHOLSHCHEVNIKOVA E. K.} , 
 year  =  {2007 February} , 
 title  =  {Numerical modeling of the formation of aerosol particles in jet engine plumes} , 
 booktitle  =  {Fluid Dynamics} , 
 volume  =  {2007. Vol. 42, no. 1} , 
 url  =  {http://dx.doi.org/10.1134/s0015462807010048} 
 }"
627	"@article{ref627, 
 author  =  {Vatazhin AB and Kozlov VE and Starik AM and Kholshchevnikova EK} , 
 title  =  {Numerical modeling of the formation of aerosol particles in jet engine plumes} , 
 booktitle  =  {Fluid Dynamics February;42(1):33–43} , 
 year  =  {2007} , 
 url  =  {http://dx.doi.org/10.1134/s0015462807010048} 
 }"
628	"@article{ref628, 
 author  =  {Pitchot W., K and Demyttenaere A and Albert L and Zhang P and De Cock} , 
 year  =  {2003} , 
 title  =  {“P.1.171 Impairmentt in Major Depressive Disorder.” European Neuropsychopharmacology 13:S247} 
 }"
628	"@article{ref628, 
 author  =  {Pitchot W., K and Demyttenaere A and Albert L and Zhang P and De} , 
 title  =  {Cock. “P.1.171 Impairment in Major Depressive Disorder.�} , 
 booktitle  =  {European Neuropsychopharmacology} , 
 volume  =  {13} , 
 note  =  {October 2003)} , 
 pages  =  {S247 --} , 
 url  =  {doi:10.1016/s0924-977x(03)91881-5} 
 }"
628	"@article{ref628, 
 author  =  {Pitchot W and Demyttenaere K and Albert A and Zhang L and De Cock P} , 
 year  =  {2003} , 
 title  =  {P.1.171 Impairment in major depressive disorder} , 
 booktitle  =  {European Neuropsychopharmacology} , 
 volume  =  {13} , 
 pages  =  {S247 --} , 
 identifier  =  {doi:10.1016/s0924-977x(03)91881-5} 
 }"
629	"@article{ref629, 
 author  =  {SCHWARTZ M} , 
 volume  =  {200} , 
 year  =  {1978} , 
 pages  =  {602 -- 602} 
 }"
630	"@article{ref630, 
 year  =  {1]2007} , 
 title  =  {“Index,” Managingg Tourism Crises} , 
 pages  =  {181 -- 186} 
 }"
631	"@article{ref631, 
 author  =  {Peers Douglas M} , 
 title  =  {“The Forgotten Army: India’s Armed Struggle for Independence, 1942–1945} , 
 editor  =  {Peter Ward Fay} , 
 note  =  {Ann Arbor} , 
 publisher  =  {University of Michigan Press} , 
 year  =  {1993 cloth).” (1995)} , 
 volume  =  {573 54:3 870} , 
 pages  =  {35 -- 00} , 
 booktitle  =  {The Journal of Asian Studies} , 
 url  =  {<http://dx.doi.org/10.2307/2059485>} 
 }"
632	"@article{ref632, 
 author  =  {O.V} , 
 year  =  {2013 2013} , 
 title  =  {Photocatalytic properties of nanostructured titanium dioxide} , 
 booktitle  =  {Journal of Applied Spectroscopy} , 
 volume  =  {79, 6} , 
 note  =  {Jan} , 
 pages  =  {1010 -- 1013} 
 }"
632	"@article{ref632, 
 author  =  {Kupreeva O and V., Lazarouk S and K., Borisenko V. E. and Kun L and Kang T. B.} , 
 year  =  {2013} , 
 title  =  {“Photocatalytic properties of nanostructured titanium dioxide,�} , 
 booktitle  =  {Journal of Applied Spectroscopy} , 
 volume  =  {79(6} , 
 pages  =  {1010 -- 1013} 
 }"
632	"@article{ref632, 
 author  =  {V. Kupreeva S. K and Lazarouk V. E and Borisenko L and Kun T. B and Kang} , 
 title  =  {“Photocatalytic properties of nanostructured titanium dioxide,�} , 
 booktitle  =  {Journal of Applied Spectroscopy} , 
 volume  =  {79} , 
 issue  =  {6} , 
 pages  =  {1010 -- 1013} , 
 year  =  {2013} 
 }"
632	"@article{ref632, 
 author  =  {Kupreeva O. V., S. K and Lazarouk V. E and Borisenko Liang and Kun Tay and Beng Kang} , 
 year  =  {2013} , 
 title  =  {“Photocatalytic Properties of Nanostructured Titanium Dioxide.�} , 
 booktitle  =  {Journal of Applied Spectroscopy 79(6):1010–13} 
 }"
632	"@article{ref632, 
 author  =  {Kupreeva O. V., S. K and Lazarouk V. E and Borisenko} , 
 title  =  {Liang Kun, and Tay Beng Kang. “Photocatalytic Properties of Nanostructured Titanium Dioxide.�} , 
 booktitle  =  {Journal of Applied Spectroscopy} , 
 volume  =  {79} , 
 issue  =  {6} , 
 year  =  {January 2013)} , 
 pages  =  {1010 -- 1013} , 
 url  =  {doi:10.1007/s10812-013-9706-7} 
 }"
633	"@article{ref633, 
 author  =  {Gramling Carolyn. “Cassini and Samples} , 
 title  =  {an Alien Ocean.” Science} , 
 year  =  {2015} , 
 note  =  {pag. Crossref. Web} 
 }"
634	"@article{ref634, 
 author  =  {MOY JAMES H.} , 
 title  =  {‘Potential of Gamma Irradiation of Fruits: A Review*�} , 
 booktitle  =  {International Journal of Food Science & Technology} , 
 volume  =  {12} , 
 year  =  {2007} , 
 pages  =  {449 -- 457} 
 }"
634	"@article{ref634, 
 author  =  {MOY JAMES H} , 
 year  =  {2007} , 
 title  =  {“Potential of Gamma Irradiationn of Fruits: A Review*.�} , 
 booktitle  =  {International Journal of Food Science & Technology 12(5):449–57} 
 }"
635	"@article{ref635, 
 author  =  {Timmerman James} , 
 title  =  {A. “Coastal states organization: The past and future� 1:1 Coastal Zone Management} , 
 year  =  {1973} , 
 booktitle  =  {Journal} , 
 volume  =  {119} , 
 pages  =  {h -- 10</fpage> - <lpage>1080</fpage> - <lpage>08920757309361672} 
 }"
635	"@article{ref635, 
 author  =  {Timmerman James A.} , 
 title  =  {‘Coastal States Organization: The Past and Future�} , 
 booktitle  =  {Coastal Zone Management Journal} , 
 volume  =  {1} , 
 issue  =  {1973} , 
 pages  =  {119 -- 122} 
 }"
636	"@article{ref636, 
 author  =  {I. Thorsen G and Gaudernack N and Hack J. M and Wilkinson F and Brosstad N. O and Solum N and Crawford} , 
 title  =  {“Characterization of a monoclonal antibody ITI-Pl 1 directed against human platelet membrane glycoprotein IIb using extracts of whole platelets and platelet surface and intracellular membranes,�} , 
 booktitle  =  {British Journal of Haematology} , 
 volume  =  {68} , 
 issue  =  {1} , 
 pages  =  {67 -- 74} , 
 year  =  {1988} 
 }"
636	"@article{ref636, 
 author  =  {Thorsen L. I} , 
 title  =  {“Characterization of a Monoclonal Antibody ITI-Pl 1 Directed Against Human Platelet Membrane Glycoprotein IIb Using Extracts of Whole Platelets and Platelet Surface and Intracellular Membranes.�} , 
 booktitle  =  {British Journal of Haematology} , 
 volume  =  {68.1} , 
 year  =  {1988} , 
 pages  =  {67 -- 74} , 
 note  =  {Crossref. Web} 
 }"
636	"@article{ref636, 
 author  =  {THORSEN L. I. and GAUDERNACK G and HACK N and WILKINSON J. M. and BROSSTAD F and SOLUM N. O and CRAWFORD N} , 
 year  =  {1988 January 1988} , 
 title  =  {Characterization of a monoclonal antibody ITI-Pl 1 directed against human platelet membrane glycoprotein IIb using extracts of whole platelets and platelet surface and intracellular membranes} , 
 booktitle  =  {British Journal of Haematology} , 
 url  =  {http://dx.doi.org/10.1111/j.1365-2141.1988.tb04181.x} 
 }"
636	"@article{ref636, 
 author  =  {Thorsen L. I. and G. Gaudernack N and Hack J. M and Wilkinson F and Brosstad N. O and Solum N and Crawford} , 
 title  =  {“Characterization of a Monoclonall Antibody ITI-Pl 1 Directed Against Human Platelet Membrane Glycoprotein IIb Using Extracts of Whole Platelets and Platelet Surface and Intracellular Membranes.�} , 
 booktitle  =  {British Journal of Haematology} , 
 volume  =  {68} , 
 issue  =  {1} , 
 year  =  {January 1988)} , 
 pages  =  {67 -- 74} , 
 identifier  =  {doi:10.1111/j.1365-2141.1988.tb04181.x} 
 }"
637	"@article{ref637, 
 author  =  {ICHIKAWA M} , 
 year  =  {1992} , 
 title  =  {“Optimum Proof Testing Conditions of Ceramics. The Case of Nonuniform Stress Distribution.,” Transactions of the Japan Society of Mechanical} , 
 booktitle  =  {Engineers Series A} , 
 volume  =  {58(554} , 
 pages  =  {1974 -- 1978} 
 }"
